"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","cor1","cor2","cor3","cor4","cor5","cor6","cor7","cor8","cor9","cor10","cor11","cor12","obs","unit_wise_dss","multiv_dss"
"1","noroBE",1,1,"unres",208,5.26858092232155,9.89309150330974,1,0,0,0,0,0,0,0,0,0,0,0,9,1.18633683352539,1.38165432809676
"2","noroBE",2,1,"unres",208,2.73356650702588,3.97847593752232,0,1,0,0,0,0,0,0,0,0,0,0,3,0.133576620201451,1.38165432809676
"3","noroBE",3,1,"unres",208,3.88416890033361,6.39764454222154,0,0,1,0,0,0,0,0,0,0,0,0,4,0.045794690274262,1.38165432809676
"4","noroBE",4,1,"unres",208,2.66411722286796,3.84657360012348,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.338616190762062,1.38165432809676
"5","noroBE",5,1,"unres",208,4.12584700185308,6.96183707067894,0,0,0,0,1,0,0,0,0,0,0,0,5,0.331303118505067,1.38165432809676
"6","noroBE",6,1,"unres",208,4.2850791448266,7.34419667648229,0,0,0,0,0,1,0,0,0,0,0,0,4,-0.105194564014189,1.38165432809676
"7","noroBE",7,1,"unres",208,9.86178818530154,26.0645783738838,0,0,0,0,0,0,1,0,0,0,0,0,7,-0.560547131325088,1.38165432809676
"8","noroBE",8,1,"unres",208,10.6206869802215,29.4131492080335,0,0,0,0,0,0,0,1,0,0,0,0,5,-1.03637907740659,1.38165432809676
"9","noroBE",9,1,"unres",208,6.03749398644624,12.1103346987891,0,0,0,0,0,0,0,0,1,0,0,0,3,-0.872845452817732,1.38165432809676
"10","noroBE",10,1,"unres",208,16.2903607242256,60.5023310561061,0,0,0,0,0,0,0,0,0,1,0,0,16,-0.0373294694192846,1.38165432809676
"11","noroBE",11,1,"unres",208,6.14465711800886,12.4349921134543,0,0,0,0,0,0,0,0,0,0,1,0,7,0.242559053082267,1.38165432809676
"12","noroBE",12,1,"unres",208,4.79864771418755,8.63497988342444,0,0,0,0,0,0,0,0,0,0,0,1,7,0.749132922886506,1.38165432809676
"13","noroBE",1,2,"unres",208,8.32299476022904,20.3987119309466,1,0.004,0.002,0.001,0.008,0.004,0.005,0.015,0.014,0.02,0.011,0.002,7,-0.292925211176213,1.61852941193174
"14","noroBE",2,2,"unres",208,4.49828926477819,8.03794720875266,0.004,1,0.008,0.003,0.008,0.009,0.014,0.007,0.005,0.009,0.01,0.011,4,-0.175755512753098,1.61852941193174
"15","noroBE",3,2,"unres",208,6.74845144392617,14.8636176519854,0.002,0.008,1,0.007,0.005,0.005,0.015,0.007,0.004,0.004,0.004,0.012,9,0.584008347437701,1.61852941193174
"16","noroBE",4,2,"unres",208,6.0389044464336,12.4345816499969,0.001,0.003,0.007,1,0.002,0.003,0.005,0.003,0.002,0.002,0.002,0.01,7,0.272553007615309,1.61852941193174
"17","noroBE",5,2,"unres",208,7.12073885604294,16.0425113392286,0.008,0.008,0.005,0.002,1,0.005,0.014,0.018,0.008,0.009,0.011,0.005,8,0.219523846549318,1.61852941193174
"18","noroBE",6,2,"unres",208,6.29576725440296,13.5703023099262,0.004,0.009,0.005,0.003,0.005,1,0.006,0.004,0.004,0.01,0.013,0.013,4,-0.62320810913435,1.61852941193174
"19","noroBE",7,2,"unres",208,13.3661331370527,47.0448047719219,0.005,0.014,0.015,0.005,0.014,0.006,1,0.022,0.008,0.004,0.006,0.007,13,-0.0533805693221513,1.61852941193174
"20","noroBE",8,2,"unres",208,11.1017933249719,35.8809739891402,0.015,0.007,0.007,0.003,0.018,0.004,0.022,1,0.025,0.01,0.008,0.004,13,0.316892079568991,1.61852941193174
"21","noroBE",9,2,"unres",208,7.34530534594864,17.9846828172219,0.014,0.005,0.004,0.002,0.008,0.004,0.008,0.025,1,0.033,0.01,0.003,4,-0.788831733180674,1.61852941193174
"22","noroBE",10,2,"unres",208,18.5100235429084,89.2272588149725,0.02,0.009,0.004,0.002,0.009,0.01,0.004,0.01,0.033,1,0.028,0.005,13,-0.583317060980764,1.61852941193174
"23","noroBE",11,2,"unres",208,9.44634984414631,25.7121462744055,0.011,0.01,0.004,0.002,0.011,0.013,0.006,0.008,0.01,0.028,1,0.006,8,-0.285235901864503,1.61852941193174
"24","noroBE",12,2,"unres",208,6.95582526006579,16.1653039344677,0.002,0.011,0.012,0.01,0.005,0.013,0.007,0.004,0.003,0.005,0.006,1,5,-0.486449894602552,1.61852941193174
"25","noroBE",1,3,"unres",208,8.57610853859997,22.156997037952,1,0.01,0.006,0.003,0.019,0.011,0.012,0.031,0.032,0.043,0.026,0.006,6,-0.54727890349784,2.12307239939005
"26","noroBE",2,3,"unres",208,5.02852875670205,9.66764508651709,0.01,1,0.02,0.008,0.019,0.021,0.03,0.017,0.011,0.019,0.023,0.023,3,-0.652410315905956,2.12307239939005
"27","noroBE",3,3,"unres",208,7.51332940826288,18.3907162273515,0.006,0.02,1,0.019,0.011,0.011,0.032,0.016,0.009,0.009,0.011,0.027,4,-0.819255846551772,2.12307239939005
"28","noroBE",4,3,"unres",208,6.83907195937705,15.7944458217822,0.003,0.008,0.019,1,0.005,0.009,0.011,0.007,0.004,0.005,0.005,0.024,8,0.292114493160049,2.12307239939005
"29","noroBE",5,3,"unres",208,7.84704069204129,19.3958096989947,0.019,0.019,0.011,0.005,1,0.012,0.031,0.036,0.017,0.019,0.025,0.011,7,-0.192331455070725,2.12307239939005
"30","noroBE",6,3,"unres",208,6.78946898175139,16.0411420856701,0.011,0.021,0.011,0.009,0.012,1,0.014,0.01,0.011,0.021,0.028,0.029,15,2.0499987834114,2.12307239939005
"31","noroBE",7,3,"unres",208,14.4611102900881,58.4800885735425,0.012,0.03,0.032,0.011,0.031,0.014,1,0.045,0.018,0.01,0.014,0.016,15,0.0704686383766777,2.12307239939005
"32","noroBE",8,3,"unres",208,10.9472477403257,38.4665519966436,0.031,0.017,0.016,0.007,0.036,0.01,0.045,1,0.049,0.024,0.019,0.01,19,1.29838266543933,2.12307239939005
"33","noroBE",9,3,"unres",208,7.8360646040471,21.4608081315693,0.032,0.011,0.009,0.004,0.017,0.011,0.018,0.049,1,0.066,0.023,0.007,1,-1.47564918551388,2.12307239939005
"34","noroBE",10,3,"unres",208,18.7564331742489,105.677219588695,0.043,0.019,0.009,0.005,0.019,0.021,0.01,0.024,0.066,1,0.055,0.011,19,0.0236934033136491,2.12307239939005
"35","noroBE",11,3,"unres",208,10.5971244490935,32.9171808412982,0.026,0.023,0.011,0.005,0.025,0.028,0.014,0.019,0.023,0.055,1,0.014,10,-0.10407670562498,2.12307239939005
"36","noroBE",12,3,"unres",208,7.92456169142866,21.1673131420606,0.006,0.023,0.027,0.024,0.011,0.029,0.016,0.01,0.007,0.011,0.014,1,15,1.53787303228919,2.12307239939005
"37","noroBE",1,4,"unres",208,8.83721790464354,23.6873973761735,1,0.016,0.01,0.005,0.028,0.016,0.019,0.043,0.046,0.061,0.037,0.01,6,-0.582953640760287,2.03078454021993
"38","noroBE",2,4,"unres",208,5.53692105360483,11.2864754783094,0.016,1,0.028,0.013,0.027,0.029,0.041,0.025,0.018,0.028,0.033,0.032,2,-1.05280077268935,2.03078454021993
"39","noroBE",3,4,"unres",208,8.28496368829459,21.951414945944,0.01,0.028,1,0.028,0.018,0.017,0.044,0.024,0.014,0.014,0.017,0.038,4,-0.914567757069454,2.03078454021993
"40","noroBE",4,4,"unres",208,7.39474946304607,18.3167705348926,0.005,0.013,0.028,1,0.008,0.013,0.016,0.01,0.007,0.007,0.008,0.035,5,-0.55954578959656,2.03078454021993
"41","noroBE",5,4,"unres",208,8.48735929087373,22.4132094705909,0.028,0.027,0.018,0.008,1,0.018,0.043,0.049,0.027,0.029,0.035,0.017,4,-0.947848263391874,2.03078454021993
"42","noroBE",6,4,"unres",208,7.37025255971956,18.6769367669321,0.016,0.029,0.017,0.013,0.018,1,0.02,0.016,0.017,0.031,0.04,0.04,6,-0.317064630447769,2.03078454021993
"43","noroBE",7,4,"unres",208,15.6649714171768,70.3000385088945,0.019,0.041,0.044,0.016,0.043,0.02,1,0.062,0.027,0.017,0.022,0.023,16,0.0399580309382957,2.03078454021993
"44","noroBE",8,4,"unres",208,11.2971548423732,42.4293946087881,0.043,0.025,0.024,0.01,0.049,0.016,0.062,1,0.067,0.037,0.029,0.016,9,-0.352660527431186,2.03078454021993
"45","noroBE",9,4,"unres",208,8.37341454530083,24.9608284475687,0.046,0.018,0.014,0.007,0.027,0.017,0.027,0.067,1,0.092,0.036,0.012,9,0.125415383763369,2.03078454021993
"46","noroBE",10,4,"unres",208,19.6570741575528,124.923925223575,0.061,0.028,0.014,0.007,0.029,0.031,0.017,0.037,0.092,1,0.076,0.017,28,0.746441148542001,2.03078454021993
"47","noroBE",11,4,"unres",208,11.7309841788495,40.2742807993328,0.037,0.033,0.017,0.008,0.035,0.04,0.022,0.029,0.036,0.076,1,0.021,24,1.93328476980595,2.03078454021993
"48","noroBE",12,4,"unres",208,8.88675100291325,26.3692196522431,0.01,0.032,0.038,0.035,0.017,0.04,0.023,0.016,0.012,0.017,0.021,1,9,0.0220539164905919,2.03078454021993
"49","noroBE",1,1,"unres",209,8.83428983960321,21.7283171876486,1,0,0,0,0,0,0,0,0,0,0,0,7,-0.393509221641104,1.59559900343396
"50","noroBE",2,1,"unres",209,4.52002064728495,7.89542757128116,0,1,0,0,0,0,0,0,0,0,0,0,4,-0.185068608923301,1.59559900343396
"51","noroBE",3,1,"unres",209,6.70842259260906,14.1435108030149,0,0,1,0,0,0,0,0,0,0,0,0,9,0.609334711072214,1.59559900343396
"52","noroBE",4,1,"unres",209,5.90565738820119,11.6677707192487,0,0,0,1,0,0,0,0,0,0,0,0,7,0.320375551701805,1.59559900343396
"53","noroBE",5,1,"unres",209,7.16337940597656,15.6411411602366,0,0,0,0,1,0,0,0,0,0,0,0,8,0.211540892870946,1.59559900343396
"54","noroBE",6,1,"unres",209,6.28321158869919,12.8056302140742,0,0,0,0,0,1,0,0,0,0,0,0,4,-0.63803673177583,1.59559900343396
"55","noroBE",7,1,"unres",209,12.1667407287441,36.6232126680276,0,0,0,0,0,0,1,0,0,0,0,0,13,0.13768985262396,1.59559900343396
"56","noroBE",8,1,"unres",209,9.03990187712903,22.5411131263735,0,0,0,0,0,0,0,1,0,0,0,0,13,0.834100281305535,1.59559900343396
"57","noroBE",9,1,"unres",209,6.2494271054582,12.7018929313357,0,0,0,0,0,0,0,0,1,0,0,0,4,-0.631157431675643,1.59559900343396
"58","noroBE",10,1,"unres",209,18.2915392015325,73.568709627817,0,0,0,0,0,0,0,0,0,1,0,0,13,-0.616929373456633,1.59559900343396
"59","noroBE",11,1,"unres",209,9.71680565540881,25.3156467059671,0,0,0,0,0,0,0,0,0,0,1,0,8,-0.341213827302842,1.59559900343396
"60","noroBE",12,1,"unres",209,7.58908140328422,17.1044085007605,0,0,0,0,0,0,0,0,0,0,0,1,5,-0.626024997595761,1.59559900343396
"61","noroBE",1,2,"unres",209,8.81349577966827,22.7900506926143,1,0.006,0.003,0.002,0.013,0.007,0.007,0.019,0.02,0.026,0.017,0.004,6,-0.589350454020734,2.14884664547152
"62","noroBE",2,2,"unres",209,5.01000172283116,9.47920495342041,0.006,1,0.014,0.006,0.013,0.014,0.019,0.009,0.006,0.011,0.016,0.016,3,-0.652845587264737,2.14884664547152
"63","noroBE",3,2,"unres",209,7.43724682682103,17.7003682003062,0.003,0.014,1,0.015,0.007,0.007,0.021,0.009,0.005,0.005,0.007,0.019,4,-0.816995321220135,2.14884664547152
"64","noroBE",4,2,"unres",209,6.73523103886755,15.1626510429935,0.002,0.006,0.015,1,0.003,0.006,0.007,0.004,0.002,0.003,0.003,0.018,8,0.324805690173792,2.14884664547152
"65","noroBE",5,2,"unres",209,7.78518194966275,18.7983828549857,0.013,0.013,0.007,0.003,1,0.007,0.02,0.021,0.01,0.011,0.017,0.007,7,-0.181096502115032,2.14884664547152
"66","noroBE",6,2,"unres",209,6.77608450934867,15.5224173034146,0.007,0.014,0.007,0.006,0.007,1,0.008,0.005,0.006,0.012,0.019,0.02,15,2.08736771225815,2.14884664547152
"67","noroBE",7,2,"unres",209,13.3982465497986,48.4246476269802,0.007,0.019,0.021,0.007,0.02,0.008,1,0.027,0.01,0.005,0.009,0.009,15,0.230177269322023,2.14884664547152
"68","noroBE",8,2,"unres",209,9.23851839148831,26.5586328142611,0.019,0.009,0.009,0.004,0.021,0.005,0.027,1,0.027,0.014,0.011,0.005,19,1.89414352202331,2.14884664547152
"69","noroBE",9,2,"unres",209,6.91277686931411,16.5104176338775,0.02,0.006,0.005,0.002,0.01,0.006,0.01,0.027,1,0.04,0.013,0.004,1,-1.45516573856067,2.14884664547152
"70","noroBE",10,2,"unres",209,18.4751732536351,91.4375898231744,0.026,0.011,0.005,0.003,0.011,0.012,0.005,0.014,0.04,1,0.033,0.006,19,0.0548849881174834,2.14884664547152
"71","noroBE",11,2,"unres",209,10.7446096592604,32.5681634460256,0.017,0.016,0.007,0.003,0.017,0.019,0.009,0.011,0.013,0.033,1,0.009,10,-0.130476419750855,2.14884664547152
"72","noroBE",12,2,"unres",209,8.37061667644504,22.2699887785668,0.004,0.016,0.019,0.018,0.007,0.02,0.009,0.005,0.004,0.006,0.009,1,15,1.40479558084416,2.14884664547152
"73","noroBE",1,3,"unres",209,8.9252686001006,23.8440903057521,1,0.012,0.007,0.004,0.023,0.013,0.014,0.033,0.036,0.048,0.031,0.008,6,-0.599066963601473,1.99841011200998
"74","noroBE",2,3,"unres",209,5.48993078331353,11.0252236437704,0.012,1,0.023,0.011,0.022,0.025,0.032,0.018,0.012,0.02,0.027,0.028,2,-1.05104935414625,1.99841011200998
"75","noroBE",3,3,"unres",209,8.17807466907044,21.1721321245977,0.007,0.023,1,0.024,0.013,0.014,0.035,0.017,0.009,0.01,0.013,0.033,4,-0.908016832719281,1.99841011200998
"76","noroBE",4,3,"unres",209,7.29642757968224,17.7105775516942,0.004,0.011,0.024,1,0.006,0.011,0.013,0.008,0.005,0.005,0.007,0.031,5,-0.545677933732301,1.99841011200998
"77","noroBE",5,3,"unres",209,8.36356874296183,21.6047892159659,0.023,0.022,0.013,0.006,1,0.014,0.034,0.036,0.019,0.021,0.029,0.013,4,-0.938786434487615,1.99841011200998
"78","noroBE",6,3,"unres",209,7.34220216719731,18.2143442501859,0.013,0.025,0.014,0.011,0.014,1,0.016,0.012,0.012,0.023,0.033,0.035,6,-0.314493131900074,1.99841011200998
"79","noroBE",7,3,"unres",209,14.6916361726572,60.2628398726913,0.014,0.032,0.035,0.013,0.034,0.016,1,0.047,0.019,0.012,0.017,0.018,16,0.168540287978236,1.99841011200998
"80","noroBE",8,3,"unres",209,9.83093531720599,31.3539276473651,0.033,0.018,0.017,0.008,0.036,0.012,0.047,1,0.048,0.027,0.021,0.011,9,-0.148395674540784,1.99841011200998
"81","noroBE",9,3,"unres",209,7.56547333028277,20.1806271805547,0.036,0.012,0.009,0.005,0.019,0.012,0.019,0.048,1,0.071,0.026,0.008,9,0.319331158908855,1.99841011200998
"82","noroBE",10,3,"unres",209,19.3187737333801,111.290550491893,0.048,0.02,0.01,0.005,0.021,0.023,0.012,0.027,0.071,1,0.058,0.012,28,0.822909224186652,1.99841011200998
"83","noroBE",11,3,"unres",209,11.7843024423463,39.7021889211395,0.031,0.027,0.013,0.007,0.029,0.033,0.017,0.021,0.026,0.058,1,0.016,24,1.93870194451131,1.99841011200998
"84","noroBE",12,3,"unres",209,9.20324134829077,27.4253476006101,0.008,0.028,0.033,0.031,0.013,0.035,0.018,0.011,0.008,0.012,0.016,1,9,-0.0388093167548349,1.99841011200998
"85","noroBE",1,4,"unres",209,8.94700026278457,24.3637685765048,1,0.019,0.011,0.006,0.032,0.019,0.021,0.045,0.05,0.067,0.043,0.012,8,-0.191857096051117,2.10061498508036
"86","noroBE",2,4,"unres",209,5.78046904461972,12.0644226352576,0.019,1,0.032,0.016,0.031,0.033,0.044,0.027,0.019,0.03,0.038,0.038,2,-1.08840972835541,2.10061498508036
"87","noroBE",3,4,"unres",209,8.63196801199574,23.5818255859127,0.011,0.032,1,0.032,0.02,0.021,0.047,0.025,0.015,0.016,0.019,0.045,4,-0.953842875191599,2.10061498508036
"88","noroBE",4,4,"unres",209,7.61306518435521,19.3189398942405,0.006,0.016,0.032,1,0.009,0.016,0.018,0.011,0.007,0.008,0.01,0.041,5,-0.594509224965768,2.10061498508036
"89","noroBE",5,4,"unres",209,8.70616652696793,23.4691176498112,0.032,0.031,0.02,0.009,1,0.021,0.046,0.049,0.028,0.032,0.041,0.02,3,-1.17786647478889,2.10061498508036
"90","noroBE",6,4,"unres",209,7.72748361184996,20.2207070094843,0.019,0.033,0.021,0.016,0.021,1,0.023,0.018,0.019,0.034,0.045,0.047,10,0.505369299481198,2.10061498508036
"91","noroBE",7,4,"unres",209,15.6814428088054,70.3867818318812,0.021,0.044,0.047,0.018,0.046,0.023,1,0.063,0.028,0.018,0.024,0.026,12,-0.438805945692942,2.10061498508036
"92","noroBE",8,4,"unres",209,10.523654818988,36.4228713711372,0.045,0.027,0.025,0.011,0.049,0.018,0.063,1,0.064,0.041,0.031,0.017,13,0.410321327759532,2.10061498508036
"93","noroBE",9,4,"unres",209,8.13805418424224,23.5954900116124,0.05,0.019,0.015,0.007,0.028,0.019,0.028,0.064,1,0.097,0.039,0.013,4,-0.851886375838078,2.10061498508036
"94","noroBE",10,4,"unres",209,19.9355018802206,128.577684407928,0.067,0.03,0.016,0.008,0.032,0.034,0.018,0.041,0.097,1,0.08,0.018,40,1.76947935905733,2.10061498508036
"95","noroBE",11,4,"unres",209,12.4213719531466,44.902093381783,0.043,0.038,0.019,0.01,0.041,0.045,0.024,0.031,0.039,0.08,1,0.024,12,-0.0628828665277695,2.10061498508036
"96","noroBE",12,4,"unres",209,9.77669971439204,31.5082644595482,0.012,0.038,0.045,0.041,0.02,0.047,0.026,0.017,0.013,0.018,0.024,1,14,0.752384293474043,2.10061498508036
"97","noroBE",1,1,"unres",210,8.2739938348329,19.4610179981035,1,0,0,0,0,0,0,0,0,0,0,0,6,-0.515473692556943,2.19818281065982
"98","noroBE",2,1,"unres",210,4.82671716922518,8.63376113850487,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.62168629865165,2.19818281065982
"99","noroBE",3,1,"unres",210,7.95915400052717,18.3110048495003,0,0,1,0,0,0,0,0,0,0,0,0,4,-0.925222756810928,2.19818281065982
"100","noroBE",4,1,"unres",210,6.98556117096909,14.959755044042,0,0,0,1,0,0,0,0,0,0,0,0,8,0.262279062667945,2.19818281065982
"101","noroBE",5,1,"unres",210,7.90019253242196,18.099238310187,0,0,0,0,1,0,0,0,0,0,0,0,7,-0.211594929666993,2.19818281065982
"102","noroBE",6,1,"unres",210,5.9645177611236,11.7779800893788,0,0,0,0,0,1,0,0,0,0,0,0,15,2.63278823532891,2.19818281065982
"103","noroBE",7,1,"unres",210,13.8059429867147,44.9529514870246,0,0,0,0,0,0,1,0,0,0,0,0,15,0.17809263432407,2.19818281065982
"104","noroBE",8,1,"unres",210,10.3735992798527,27.9586297672404,0,0,0,0,0,0,0,1,0,0,0,0,19,1.63144218128609,2.19818281065982
"105","noroBE",9,1,"unres",210,6.03521704931244,11.9873137369456,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.45431090315276,2.19818281065982
"106","noroBE",10,1,"unres",210,15.8444835607924,56.8687067938362,0,0,0,0,0,0,0,0,0,1,0,0,19,0.418440556337187,2.19818281065982
"107","noroBE",11,1,"unres",210,9.8714089841421,25.7950537840351,0,0,0,0,0,0,0,0,0,0,1,0,10,0.025318758618064,2.19818281065982
"108","noroBE",12,1,"unres",210,7.48283709043125,16.6327460041637,0,0,0,0,0,0,0,0,0,0,0,1,15,1.8431979744088,2.19818281065982
"109","noroBE",1,2,"unres",210,8.47710824010749,21.238058495739,1,0.006,0.003,0.002,0.013,0.006,0.007,0.018,0.019,0.024,0.017,0.004,6,-0.537511273891052,2.04517950837356
"110","noroBE",2,2,"unres",210,5.3238392532516,10.3043649826366,0.006,1,0.014,0.006,0.013,0.014,0.019,0.009,0.006,0.009,0.015,0.016,2,-1.03545062796371,2.04517950837356
"111","noroBE",3,2,"unres",210,8.504743348468,21.7341644004631,0.003,0.014,1,0.015,0.007,0.007,0.021,0.009,0.004,0.004,0.007,0.019,4,-0.966270183951306,2.04517950837356
"112","noroBE",4,2,"unres",210,7.4482770769847,17.6848291699469,0.002,0.006,0.015,1,0.003,0.006,0.007,0.004,0.002,0.002,0.003,0.019,5,-0.582183820568876,2.04517950837356
"113","noroBE",5,2,"unres",210,8.39536843247342,21.0481632003853,0.013,0.013,0.007,0.003,1,0.007,0.02,0.021,0.009,0.01,0.017,0.007,4,-0.958050018325896,2.04517950837356
"114","noroBE",6,2,"unres",210,6.68021460111012,15.0340269830653,0.006,0.014,0.007,0.006,0.007,1,0.009,0.005,0.005,0.011,0.019,0.02,6,-0.175431787032171,2.04517950837356
"115","noroBE",7,2,"unres",210,15.0108304275693,58.3227237613494,0.007,0.019,0.021,0.007,0.02,0.009,1,0.026,0.01,0.005,0.009,0.01,16,0.129524477695393,2.04517950837356
"116","noroBE",8,2,"unres",210,10.6265274997003,32.9903222361202,0.018,0.009,0.009,0.004,0.021,0.005,0.026,1,0.027,0.012,0.01,0.005,9,-0.28318362154354,2.04517950837356
"117","noroBE",9,2,"unres",210,6.80835812010139,15.9557626474938,0.019,0.006,0.004,0.002,0.009,0.005,0.01,0.027,1,0.036,0.012,0.004,9,0.548669485145119,2.04517950837356
"118","noroBE",10,2,"unres",210,16.8909457410452,76.1568366337896,0.024,0.009,0.004,0.002,0.01,0.011,0.005,0.012,0.036,1,0.029,0.005,28,1.27298310528129,2.04517950837356
"119","noroBE",11,2,"unres",210,10.9758589105142,33.3949416568347,0.017,0.015,0.007,0.003,0.017,0.019,0.009,0.01,0.012,0.029,1,0.008,24,2.25376560985886,2.04517950837356
"120","noroBE",12,2,"unres",210,8.48177087016492,22.493011093785,0.004,0.016,0.019,0.019,0.007,0.02,0.01,0.005,0.004,0.005,0.008,1,9,0.109269265163025,2.04517950837356
"121","noroBE",1,3,"unres",210,8.55634582178643,22.1304463488622,1,0.013,0.007,0.004,0.024,0.013,0.015,0.033,0.035,0.045,0.03,0.008,8,-0.118263232149936,2.16014412983179
"122","noroBE",2,3,"unres",210,5.62392419915867,11.3911560311594,0.013,1,0.025,0.011,0.023,0.025,0.035,0.019,0.012,0.019,0.028,0.029,2,-1.07373028989742,2.16014412983179
"123","noroBE",3,3,"unres",210,8.81998116466767,23.8707811105531,0.007,0.025,1,0.026,0.014,0.015,0.037,0.017,0.009,0.009,0.013,0.034,4,-0.986533928447931,2.16014412983179
"124","noroBE",4,3,"unres",210,7.69195461507553,19.2539370545508,0.004,0.011,0.026,1,0.006,0.012,0.014,0.008,0.005,0.005,0.007,0.033,5,-0.613490666416338,2.16014412983179
"125","noroBE",5,3,"unres",210,8.67795145734866,22.8526914802422,0.024,0.023,0.014,0.006,1,0.014,0.036,0.037,0.019,0.02,0.03,0.014,3,-1.1877444151425,2.16014412983179
"126","noroBE",6,3,"unres",210,7.17403407067287,17.4502593714414,0.013,0.025,0.015,0.012,0.014,1,0.017,0.012,0.012,0.022,0.033,0.035,10,0.676497160937053,2.16014412983179
"127","noroBE",7,3,"unres",210,15.9046980707505,69.0470235721373,0.015,0.035,0.037,0.014,0.036,0.017,1,0.048,0.02,0.011,0.017,0.019,12,-0.469910313376306,2.16014412983179
"128","noroBE",8,3,"unres",210,11.0562396560948,37.7596037012201,0.033,0.019,0.017,0.008,0.037,0.012,0.048,1,0.048,0.025,0.02,0.012,13,0.3163217129102,2.16014412983179
"129","noroBE",9,3,"unres",210,7.46447243075808,19.5311866761413,0.035,0.012,0.009,0.005,0.019,0.012,0.02,0.048,1,0.066,0.024,0.008,4,-0.783921894496908,2.16014412983179
"130","noroBE",10,3,"unres",210,17.6897443554825,93.1631908676763,0.045,0.019,0.009,0.005,0.02,0.022,0.011,0.025,0.066,1,0.054,0.012,40,2.31143864140012,2.16014412983179
"131","noroBE",11,3,"unres",210,11.6703179002473,38.8779769985098,0.03,0.028,0.013,0.007,0.03,0.033,0.017,0.02,0.024,0.054,1,0.017,12,0.0528741669901855,2.16014412983179
"132","noroBE",12,3,"unres",210,9.17602658808924,27.148382992963,0.008,0.029,0.034,0.033,0.014,0.035,0.019,0.012,0.008,0.012,0.017,1,14,0.925833565487009,2.16014412983179
"133","noroBE",1,4,"unres",210,8.53819662180116,22.4557030754705,1,0.019,0.012,0.006,0.033,0.02,0.023,0.047,0.049,0.064,0.043,0.013,10,0.308479020075526,2.14716310815793
"134","noroBE",2,4,"unres",210,5.75403109767772,11.9578269637361,0.019,1,0.034,0.017,0.033,0.034,0.048,0.028,0.019,0.028,0.038,0.04,1,-1.37478848511451,2.14716310815793
"135","noroBE",3,4,"unres",210,8.83060835124046,24.539098089192,0.012,0.034,1,0.035,0.021,0.022,0.051,0.026,0.015,0.015,0.02,0.047,19,2.05288998074255,2.14716310815793
"136","noroBE",4,4,"unres",210,7.61959772767323,19.4386563158362,0.006,0.017,0.035,1,0.01,0.017,0.02,0.012,0.008,0.008,0.011,0.044,3,-1.04778225338843,2.14716310815793
"137","noroBE",5,4,"unres",210,8.7183109638146,23.5161022084657,0.033,0.033,0.021,0.01,1,0.022,0.051,0.052,0.029,0.031,0.042,0.021,9,0.0580881137615951,2.14716310815793
"138","noroBE",6,4,"unres",210,7.46791574685459,19.0653760378164,0.02,0.034,0.022,0.017,0.022,1,0.025,0.019,0.019,0.033,0.046,0.048,12,1.03794726099441,2.14716310815793
"139","noroBE",7,4,"unres",210,16.2229925605356,75.3386951532365,0.023,0.048,0.051,0.02,0.051,0.025,1,0.067,0.03,0.018,0.026,0.028,12,-0.486531842621021,2.14716310815793
"140","noroBE",8,4,"unres",210,11.1366742322254,40.360437018285,0.047,0.028,0.026,0.012,0.052,0.019,0.067,1,0.066,0.038,0.031,0.018,11,-0.0215133831921124,2.14716310815793
"141","noroBE",9,4,"unres",210,7.89628338189522,22.3081330596678,0.049,0.019,0.015,0.008,0.029,0.019,0.03,0.066,1,0.091,0.037,0.013,10,0.445405550237539,2.14716310815793
"142","noroBE",10,4,"unres",210,18.3659841223512,108.366113121139,0.064,0.028,0.015,0.008,0.031,0.033,0.018,0.038,0.091,1,0.076,0.018,22,0.34909214141257,2.14716310815793
"143","noroBE",11,4,"unres",210,12.0711551543813,42.6138545963139,0.043,0.038,0.02,0.011,0.042,0.046,0.026,0.031,0.037,0.076,1,0.025,16,0.60185166808081,2.14716310815793
"144","noroBE",12,4,"unres",210,9.66746255455366,30.7859471715771,0.013,0.04,0.047,0.044,0.021,0.048,0.028,0.018,0.013,0.018,0.025,1,4,-1.02143891454822,2.14716310815793
"145","noroBE",1,1,"unres",211,8.28577594909449,19.5140927311085,1,0,0,0,0,0,0,0,0,0,0,0,6,-0.517439378446634,2.11257374466102
"146","noroBE",2,1,"unres",211,5.40658254329151,10.1873097292843,0,1,0,0,0,0,0,0,0,0,0,0,2,-1.0673065173363,2.11257374466102
"147","noroBE",3,1,"unres",211,7.9383297093858,18.2447192085542,0,0,1,0,0,0,0,0,0,0,0,0,4,-0.922026662193776,2.11257374466102
"148","noroBE",4,1,"unres",211,7.94932215815841,18.2842745672896,0,0,0,1,0,0,0,0,0,0,0,0,5,-0.689736718547869,2.11257374466102
"149","noroBE",5,1,"unres",211,8.51231491652836,20.3630052498417,0,0,0,0,1,0,0,0,0,0,0,0,4,-0.99995041512885,2.11257374466102
"150","noroBE",6,1,"unres",211,9.41054522271007,23.8941897603522,0,0,0,0,0,1,0,0,0,0,0,0,6,-0.697714354870797,2.11257374466102
